date,cardID,merchantID,amount,currency,country,target
555,2016-01-24 03:00:00,74,8,0.8790443426570248,EUR,india,0
555,2016-01-24 03:00:00,97,12,0.4745750210146251,EUR,india,0
556,2016-01-24 04:00:00,10,22,0.6991976561939284,EUR,india,0
556,2016-01-24 04:00:00,30,14,0.9727125715737407,EUR,india,0
556,2016-01-24 04:00:00,31,0,0.42436096324761396,EUR,india,0
556,2016-01-24 04:00:00,51,10,0.7099308089114291,EUR,india,0
556,2016-01-24 04:00:00,55,23,0.1079533895930197,EUR,india,0
556,2016-01-24 04:00:00,62,8,0.7604650915573079,EUR,india,0
556,2016-01-24 04:00:00,66,25,0.8141485144886523,EUR,india,0
556,2016-01-24 04:00:00,95,25,0.337558446814732,EUR,india,0
557,2016-01-24 05:00:00,6,0,0.036745642028576,EUR,india,0
557,2016-01-24 05:00:00,24,7,0.9536744921638874,EUR,india,0
557,2016-01-24 05:00:00,54,20,0.8604492078791531,EUR,india,0
557,2016-01-24 05:00:00,57,21,0.4268336647844294,EUR,india,0
557,2016-01-24 05:00:00,76,22,0.6253175512636943,EUR,india,0
557,2016-01-24 05:00:00,77,12,0.43252487115819904,EUR,india,0
557,2016-01-24 05:00:00,87,16,0.5159385637964227,EUR,india,0
558,2016-01-24 06:00:00,1,24,0.03429269241630817,EUR,india,0
558,2016-01-24 06:00:00,15,20,0.4281402112128402,EUR,india,0
558,2016-01-24 06:00:00,61,23,0.29308563858316106,EUR,india,0
558,2016-01-24 06:00:00,69,12,0.3501637922579105,EUR,india,0
558,2016-01-24 06:00:00,70,16,0.4911770363472777,EUR,india,0
558,2016-01-24 06:00:00,79,14,0.9680908997277051,EUR,india,0
558,2016-01-24 06:00:00,90,3,0.4748833587010143,EUR,india,0
558,2016-01-24 06:00:00,98,27,0.5328654546550552,EUR,india,0
559,2016-01-24 07:00:00,6,5,0.36400410829745844,EUR,india,0
559,2016-01-24 07:00:00,22,4,0.9968367413151097,EUR,india,0
559,2016-01-24 07:00:00,27,14,0.5680867198662397,EUR,india,0
559,2016-01-24 07:00:00,43,15,0.3314511184886402,EUR,india,0
559,2016-01-24 07:00:00,46,19,0.3442183005192868,EUR,india,0
559,2016-01-24 07:00:00,53,3,0.3796962361616115,EUR,india,0
559,2016-01-24 07:00:00,54,25,0.7937833530965019,EUR,india,0
559,2016-01-24 07:00:00,84,5,0.5560147317384797,EUR,india,0
560,2016-01-24 08:00:00,3,25,0.5893075409180565,EUR,india,0
560,2016-01-24 08:00:00,5,2,0.20328311703914959,EUR,india,0
560,2016-01-24 08:00:00,13,20,0.30775834215691666,EUR,india,0
560,2016-01-24 08:00:00,39,5,0.3476583511281569,EUR,india,0
560,2016-01-24 08:00:00,48,6,0.08016042535599333,EUR,india,0
560,2016-01-24 08:00:00,49,21,0.5025255667101054,EUR,india,0
560,2016-01-24 08:00:00,58,15,0.06601595537939575,EUR,india,0
560,2016-01-24 08:00:00,66,18,0.9913676104193233,EUR,india,0
561,2016-01-24 09:00:00,13,27,0.7061843799423314,EUR,india,0
561,2016-01-24 09:00:00,35,22,0.5287226957783036,EUR,india,0
561,2016-01-24 09:00:00,36,7,0.8961047266094256,EUR,india,0
561,2016-01-24 09:00:00,46,12,0.8007117753158624,EUR,india,0
561,2016-01-24 09:00:00,53,25,0.7556798712945905,EUR,india,0
561,2016-01-24 09:00:00,81,19,0.09515365887976657,EUR,india,0
561,2016-01-24 09:00:00,86,6,0.9420877493591339,EUR,india,0
561,2016-01-24 09:00:00,97,13,0.1941232672938964,EUR,india,0
562,2016-01-24 10:00:00,0,10,0.9828834404070714,EUR,india,0
562,2016-01-24 10:00:00,16,2,0.7046850432070645,EUR,india,0
562,2016-01-24 10:00:00,20,13,0.8868667419660031,EUR,india,0
562,2016-01-24 10:00:00,50,16,0.5776767154759765,EUR,india,0
562,2016-01-24 10:00:00,56,17,0.9536430042652675,EUR,india,0
562,2016-01-24 10:00:00,70,26,0.5231730849055348,EUR,india,0
562,2016-01-24 10:00:00,74,26,0.9964768849329273,EUR,india,0
562,2016-01-24 10:00:00,96,13,0.26907908418785553,EUR,india,0
563,2016-01-24 11:00:00,2,27,0.5228865022828929,EUR,india,0
563,2016-01-24 11:00:00,21,8,0.3650373985368558,EUR,india,0
563,2016-01-24 11:00:00,55,3,0.8113185311990986,EUR,india,0
563,2016-01-24 11:00:00,67,27,0.2953665011224772,EUR,india,0
563,2016-01-24 11:00:00,86,21,0.987130167787294,EUR,india,0
563,2016-01-24 11:00:00,87,10,0.46411494461248304,EUR,india,0
563,2016-01-24 11:00:00,98,17,0.09355840392458115,EUR,india,0
564,2016-01-24 12:00:00,24,14,0.8570893496983851,EUR,india,0
564,2016-01-24 12:00:00,43,11,0.8553319522223094,EUR,india,0
564,2016-01-24 12:00:00,49,17,0.6643967410268949,EUR,india,0
564,2016-01-24 12:00:00,50,4,0.524757410800986,EUR,india,0
564,2016-01-24 12:00:00,57,12,0.3334836496988516,EUR,india,0
564,2016-01-24 12:00:00,63,5,0.02401158713845941,EUR,india,0
564,2016-01-24 12:00:00,74,4,0.3739488467120232,EUR,india,0
564,2016-01-24 12:00:00,96,23,0.49746555298793105,EUR,india,0
565,2016-01-24 13:00:00,9,20,0.5736130764174442,EUR,india,0
565,2016-01-24 13:00:00,16,15,0.0099711928968238,EUR,india,0
565,2016-01-24 13:00:00,17,9,0.6146436372483269,EUR,india,0
565,2016-01-24 13:00:00,41,10,0.5077422618012213,EUR,india,0
565,2016-01-24 13:00:00,70,3,0.5922721214978941,EUR,india,0
565,2016-01-24 13:00:00,75,23,0.18431487571948524,EUR,india,0
565,2016-01-24 13:00:00,84,26,0.5814754085459851,EUR,india,0
565,2016-01-24 13:00:00,96,12,0.8960123721077884,EUR,india,0
566,2016-01-24 14:00:00,0,18,0.5318754024521504,EUR,india,0
566,2016-01-24 14:00:00,2,12,0.6373894789264407,EUR,india,0
566,2016-01-24 14:00:00,28,23,0.04635874124114958,EUR,india,0
566,2016-01-24 14:00:00,30,16,0.9332477133988798,EUR,india,0
566,2016-01-24 14:00:00,33,15,0.5341935601358089,EUR,india,0
566,2016-01-24 14:00:00,57,11,0.5704285431782185,EUR,india,0
566,2016-01-24 14:00:00,63,24,0.16062152887665937,EUR,india,0
566,2016-01-24 14:00:00,75,16,0.4636623281619493,EUR,india,0
567,2016-01-24 15:00:00,2,20,0.751392460647461,EUR,india,0
567,2016-01-24 15:00:00,15,14,0.4070235445931497,EUR,india,0
567,2016-01-24 15:00:00,21,5,0.7644544069067952,EUR,india,0
567,2016-01-24 15:00:00,38,5,0.9018046522829127,EUR,india,0
567,2016-01-24 15:00:00,56,15,0.4707612112158506,EUR,india,0
567,2016-01-24 15:00:00,74,1,0.6908106351074035,EUR,india,0
567,2016-01-24 15:00:00,99,1,0.9223001375350004,EUR,india,0
568,2016-01-24 16:00:00,14,4,0.08850210680208093,EUR,india,0
568,2016-01-24 16:00:00,20,2,0.8341726583761216,EUR,india,0
568,2016-01-24 16:00:00,45,23,0.8111108970794976,EUR,india,0
568,2016-01-24 16:00:00,48,12,0.11179141572287354,EUR,india,0
568,2016-01-24 16:00:00,63,0,0.08315976786984403,EUR,india,0
568,2016-01-24 16:00:00,88,17,0.9486702722684777,EUR,india,0
568,2016-01-24 16:00:00,90,1,0.9292726111849265,EUR,india,0
568,2016-01-24 16:00:00,98,27,0.3389646932763153,EUR,india,0
569,2016-01-24 17:00:00,11,0,0.2689572246989338,EUR,india,0
569,2016-01-24 17:00:00,25,10,0.5721128248351552,EUR,india,0
569,2016-01-24 17:00:00,39,4,0.6481957030859401,EUR,india,0
569,2016-01-24 17:00:00,50,13,0.6031289307990249,EUR,india,0
569,2016-01-24 17:00:00,52,3,0.8057931776063,EUR,india,0
569,2016-01-24 17:00:00,67,22,0.7092548065517453,EUR,india,0
569,2016-01-24 17:00:00,76,16,0.3936546755273286,EUR,india,0
569,2016-01-24 17:00:00,98,0,0.6521615730441367,EUR,india,0
570,2016-01-24 18:00:00,21,14,0.5397874272076331,EUR,india,0
570,2016-01-24 18:00:00,24,5,0.27980445833922096,EUR,india,0
570,2016-01-24 18:00:00,31,15,0.9795548416283688,EUR,india,0
570,2016-01-24 18:00:00,48,7,0.5562881910549232,EUR,india,0
570,2016-01-24 18:00:00,49,5,0.4587021326379225,EUR,india,0
570,2016-01-24 18:00:00,56,16,0.7109930862701651,EUR,india,0
570,2016-01-24 18:00:00,59,9,0.3794219880741342,EUR,india,0
570,2016-01-24 18:00:00,83,12,0.3088186925882549,EUR,india,0
571,2016-01-24 19:00:00,6,20,0.26991032603662746,EUR,india,0
571,2016-01-24 19:00:00,16,16,0.3429782471793916,EUR,india,0
571,2016-01-24 19:00:00,19,10,0.7764608606571177,EUR,india,0
571,2016-01-24 19:00:00,24,20,0.1645089938801293,EUR,india,0
571,2016-01-24 19:00:00,54,15,0.47887763153993024,EUR,india,0
571,2016-01-24 19:00:00,75,13,0.4767242120502906,EUR,india,0
571,2016-01-24 19:00:00,76,26,0.9958945096814404,EUR,india,0
571,2016-01-24 19:00:00,84,9,0.6134338361840461,EUR,india,0
572,2016-01-24 20:00:00,1,15,0.4477736897241551,EUR,india,0
572,2016-01-24 20:00:00,7,14,0.4316749467248323,EUR,india,0
572,2016-01-24 20:00:00,9,11,0.20801165734977056,EUR,india,0
572,2016-01-24 20:00:00,11,20,0.40512022038646034,EUR,india,0
572,2016-01-24 20:00:00,14,14,0.12245466671474814,EUR,india,0
572,2016-01-24 20:00:00,63,24,0.43754930546627924,EUR,india,0
572,2016-01-24 20:00:00,88,26,0.8787565380947457,EUR,india,0
572,2016-01-24 20:00:00,99,14,0.039759933431572025,EUR,india,0
573,2016-01-24 21:00:00,1,11,0.3811630034013985,EUR,india,0
573,2016-01-24 21:00:00,30,8,0.4970200291064055,EUR,india,0
573,2016-01-24 21:00:00,63,10,0.3097582766378525,EUR,india,0
573,2016-01-24 21:00:00,69,25,0.8853742354187334,EUR,india,0
573,2016-01-24 21:00:00,75,17,0.16803370611793422,EUR,india,0
573,2016-01-24 21:00:00,77,9,0.43291791223427456,EUR,india,0
573,2016-01-24 21:00:00,97,18,0.8209899212379437,EUR,india,0
573,2016-01-24 21:00:00,98,20,0.7101315162942324,EUR,india,0
574,2016-01-24 22:00:00,16,27,0.8498697349512393,EUR,india,0
574,2016-01-24 22:00:00,33,24,0.26236153084915637,EUR,india,0
574,2016-01-24 22:00:00,42,7,0.8847519215651137,EUR,india,0
574,2016-01-24 22:00:00,47,0,0.8671960554401794,EUR,india,0
574,2016-01-24 22:00:00,68,0,0.7837374231783736,EUR,india,0
574,2016-01-24 22:00:00,71,9,0.33298291140385683,EUR,india,0
574,2016-01-24 22:00:00,93,18,0.7826050075267799,EUR,india,0
574,2016-01-24 22:00:00,99,14,0.46967447152415687,EUR,india,0
575,2016-01-24 23:00:00,14,17,0.27387160500163343,EUR,india,0
575,2016-01-24 23:00:00,25,0,0.8672086148414678,EUR,india,0
575,2016-01-24 23:00:00,32,22,0.33339256405700424,EUR,india,0
575,2016-01-24 23:00:00,51,0,0.009055441114760976,EUR,india,0
575,2016-01-24 23:00:00,81,27,0.9254076654572541,EUR,india,0
575,2016-01-24 23:00:00,90,3,0.046088130369870695,EUR,india,0
575,2016-01-24 23:00:00,99,0,0.1976362006676955,EUR,india,0
576,2016-01-25 00:00:00,3,0,0.5346383675094103,EUR,india,0
576,2016-01-25 00:00:00,16,13,0.48133255783532936,EUR,india,0
576,2016-01-25 00:00:00,22,17,0.4848748409528284,EUR,india,0
576,2016-01-25 00:00:00,27,4,0.4054287833483402,EUR,india,0
576,2016-01-25 00:00:00,51,4,0.04956046888420873,EUR,india,0
576,2016-01-25 00:00:00,55,13,0.777015241846912,EUR,india,0
576,2016-01-25 00:00:00,66,21,0.26518172079258395,EUR,india,0
577,2016-01-25 01:00:00,10,14,0.7272525280061053,EUR,india,0
577,2016-01-25 01:00:00,18,6,0.6601162809994549,EUR,india,0
577,2016-01-25 01:00:00,32,21,0.6179126278639544,EUR,india,0
577,2016-01-25 01:00:00,34,24,0.10783045555265403,EUR,india,0
577,2016-01-25 01:00:00,40,24,0.2788048324498118,EUR,india,0
577,2016-01-25 01:00:00,41,8,0.9092028010757386,EUR,india,0
577,2016-01-25 01:00:00,65,25,0.727132789589688,EUR,india,0
577,2016-01-25 01:00:00,91,10,0.5655503140705422,EUR,india,0
578,2016-01-25 02:00:00,30,9,0.45534534638551916,EUR,india,0
578,2016-01-25 02:00:00,31,17,0.6781342245788777,EUR,india,0
578,2016-01-25 02:00:00,40,5,0.32397507725342467,EUR,india,0
578,2016-01-25 02:00:00,41,24,0.276025132976492,EUR,india,0
578,2016-01-25 02:00:00,43,2,0.16753025579086067,EUR,india,0
578,2016-01-25 02:00:00,61,4,0.43014364566169105,EUR,india,0
578,2016-01-25 02:00:00,85,25,0.9697430454477333,EUR,india,0
578,2016-01-25 02:00:00,95,8,0.3380498829653913,EUR,india,0
579,2016-01-25 03:00:00,2,4,0.6845909837269293,EUR,india,0
579,2016-01-25 03:00:00,29,10,0.7219198743104893,EUR,india,0
579,2016-01-25 03:00:00,47,8,0.12271131601133423,EUR,india,0
579,2016-01-25 03:00:00,57,6,0.1390210158224403,EUR,india,0
579,2016-01-25 03:00:00,64,18,0.09087115091466058,EUR,india,0
579,2016-01-25 03:00:00,82,20,0.6645164000121744,EUR,india,0
579,2016-01-25 03:00:00,93,2,0.4615103324502736,EUR,india,0
580,2016-01-25 04:00:00,1,27,0.28806861653156823,EUR,india,0
580,2016-01-25 04:00:00,15,16,0.3105022232316247,EUR,india,0
580,2016-01-25 04:00:00,39,21,0.46233578731471625,EUR,india,0
580,2016-01-25 04:00:00,40,11,0.2573676925343006,EUR,india,0
580,2016-01-25 04:00:00,45,7,0.2695123985283041,EUR,india,0
580,2016-01-25 04:00:00,61,10,0.6919766422703291,EUR,india,0
580,2016-01-25 04:00:00,71,27,0.10284646485470161,EUR,india,0
580,2016-01-25 04:00:00,92,13,0.5365472707807828,EUR,india,0
581,2016-01-25 05:00:00,8,17,0.2726658087757755,EUR,india,0
581,2016-01-25 05:00:00,43,5,0.9711881052759117,EUR,india,0
581,2016-01-25 05:00:00,67,17,0.11756287172836177,EUR,india,0
581,2016-01-25 05:00:00,79,23,0.3076896145722655,EUR,india,0
581,2016-01-25 05:00:00,88,4,0.755346654074119,EUR,india,0
581,2016-01-25 05:00:00,89,25,0.2650851436818986,EUR,india,0
581,2016-01-25 05:00:00,98,22,0.5799242226858068,EUR,india,0
582,2016-01-25 06:00:00,7,15,0.340657754449323,EUR,india,0
582,2016-01-25 06:00:00,28,3,0.5985963094361065,EUR,india,0
582,2016-01-25 06:00:00,33,9,0.5497004699057028,EUR,india,0
582,2016-01-25 06:00:00,36,13,0.18623060384896128,EUR,india,0
582,2016-01-25 06:00:00,38,6,0.12236996965872515,EUR,india,0
582,2016-01-25 06:00:00,81,8,0.6526829506721606,EUR,india,0
582,2016-01-25 06:00:00,94,14,0.602944701019809,EUR,india,0
582,2016-01-25 06:00:00,97,5,0.37793775729460233,EUR,india,0
583,2016-01-25 07:00:00,39,27,0.08879705494768231,EUR,india,0
583,2016-01-25 07:00:00,53,6,0.3817205380132064,EUR,india,0
583,2016-01-25 07:00:00,68,9,0.28343800582654755,EUR,india,0
583,2016-01-25 07:00:00,73,7,0.357422036469345,EUR,india,0
583,2016-01-25 07:00:00,76,24,0.915448944308877,EUR,india,0
583,2016-01-25 07:00:00,91,27,0.8147588277326444,EUR,india,0
583,2016-01-25 07:00:00,95,20,0.5783611401956216,EUR,india,0
583,2016-01-25 07:00:00,96,0,0.31594971859110943,EUR,india,0
584,2016-01-25 08:00:00,31,11,0.45874665443600227,EUR,india,0
584,2016-01-25 08:00:00,37,22,0.5596386271409544,EUR,india,0
584,2016-01-25 08:00:00,50,16,0.7956795730257983,EUR,india,0
584,2016-01-25 08:00:00,52,5,0.035170678211936535,EUR,india,0
584,2016-01-25 08:00:00,57,14,0.040325396882798015,EUR,india,0
584,2016-01-25 08:00:00,73,2,0.03259114149120501,EUR,india,0
584,2016-01-25 08:00:00,84,15,0.4945659637222104,EUR,india,0
584,2016-01-25 08:00:00,86,6,0.8990778905238462,EUR,india,0
585,2016-01-25 09:00:00,13,14,0.7206506570644694,EUR,india,0
585,2016-01-25 09:00:00,30,24,0.7719823717708048,EUR,india,0
585,2016-01-25 09:00:00,32,7,0.09826870821939893,EUR,india,0
585,2016-01-25 09:00:00,35,18,0.3662916907992494,EUR,india,0
585,2016-01-25 09:00:00,44,12,0.026743675472115425,EUR,india,0
585,2016-01-25 09:00:00,51,22,0.4733704458499026,EUR,india,0
585,2016-01-25 09:00:00,60,20,0.5252841400564832,EUR,india,0
585,2016-01-25 09:00:00,66,1,0.6699353560601556,EUR,india,0
586,2016-01-25 10:00:00,2,14,0.34567736658739323,EUR,india,0
586,2016-01-25 10:00:00,18,6,0.332662219905268,EUR,india,0
586,2016-01-25 10:00:00,24,20,0.9516656917853459,EUR,india,0
586,2016-01-25 10:00:00,40,20,0.23396253154869984,EUR,india,0
586,2016-01-25 10:00:00,50,17,0.09831235973628871,EUR,india,0
586,2016-01-25 10:00:00,89,11,0.5567429754322806,EUR,india,0
586,2016-01-25 10:00:00,97,17,0.17380882720291024,EUR,india,0
586,2016-01-25 10:00:00,98,5,0.6845927294557662,EUR,india,0
587,2016-01-25 11:00:00,19,25,0.7684556033396855,EUR,india,0
587,2016-01-25 11:00:00,26,6,0.610506664890222,EUR,india,0
587,2016-01-25 11:00:00,47,14,0.20328185594203674,EUR,india,0
587,2016-01-25 11:00:00,52,18,0.9865114352105498,EUR,india,0
587,2016-01-25 11:00:00,55,9,0.49375351608095275,EUR,india,0
587,2016-01-25 11:00:00,57,26,0.041831964854487036,EUR,india,0
587,2016-01-25 11:00:00,79,0,0.9643549928962779,EUR,india,0
588,2016-01-25 12:00:00,6,19,0.8734986131704298,EUR,india,0
588,2016-01-25 12:00:00,8,9,0.34882035912019105,EUR,india,0
588,2016-01-25 12:00:00,16,6,0.8076260911036028,EUR,india,0
588,2016-01-25 12:00:00,23,15,0.44711231467591805,EUR,india,0
588,2016-01-25 12:00:00,58,8,0.17048519035718823,EUR,india,0
588,2016-01-25 12:00:00,60,20,0.3541030900984775,EUR,india,0
588,2016-01-25 12:00:00,73,3,0.1541659938628256,EUR,india,0
588,2016-01-25 12:00:00,91,9,0.6097811354166683,EUR,india,0
589,2016-01-25 13:00:00,1,14,0.4246790386339536,EUR,india,0
589,2016-01-25 13:00:00,12,17,0.5059464812000303,EUR,india,0
589,2016-01-25 13:00:00,13,15,0.4262122613829521,EUR,india,0
589,2016-01-25 13:00:00,28,7,0.7110263337044,EUR,india,0
589,2016-01-25 13:00:00,58,11,0.14728311033597463,EUR,india,0
589,2016-01-25 13:00:00,71,1,0.7311983988686098,EUR,india,0
589,2016-01-25 13:00:00,93,24,0.008357628382311355,EUR,india,0
589,2016-01-25 13:00:00,95,13,0.306805064678332,EUR,india,0
590,2016-01-25 14:00:00,13,14,0.04063859070769971,EUR,india,0
590,2016-01-25 14:00:00,17,13,0.07233861078753367,EUR,india,0
590,2016-01-25 14:00:00,19,27,0.7343955525123715,EUR,india,0
590,2016-01-25 14:00:00,29,11,0.6818587469327919,EUR,india,0
590,2016-01-25 14:00:00,66,20,0.14055312036632805,EUR,india,0
590,2016-01-25 14:00:00,80,24,0.7602670071235779,EUR,india,0
590,2016-01-25 14:00:00,92,7,0.8843019724853469,EUR,india,0
590,2016-01-25 14:00:00,98,4,0.7158871277857722,EUR,india,0
591,2016-01-25 15:00:00,16,10,0.5624830142107315,EUR,india,0
591,2016-01-25 15:00:00,17,22,0.19221880243175582,EUR,india,0
591,2016-01-25 15:00:00,22,3,0.9554980431167702,EUR,india,0
591,2016-01-25 15:00:00,49,12,0.6262963043833005,EUR,india,0
591,2016-01-25 15:00:00,56,7,0.49592105738908654,EUR,india,0
591,2016-01-25 15:00:00,65,18,0.4150787653414283,EUR,india,0
591,2016-01-25 15:00:00,70,1,0.6738645897706319,EUR,india,0
591,2016-01-25 15:00:00,73,2,0.3597866222011791,EUR,india,0
592,2016-01-25 16:00:00,18,7,0.02152819236683512,EUR,india,0
592,2016-01-25 16:00:00,27,22,0.060893048050803866,EUR,india,0
592,2016-01-25 16:00:00,34,9,0.9538529464960243,EUR,india,0
592,2016-01-25 16:00:00,61,10,0.6133213245958871,EUR,india,0
592,2016-01-25 16:00:00,74,18,0.8400361894463138,EUR,india,0
592,2016-01-25 16:00:00,78,1,0.39383431524312773,EUR,india,0
592,2016-01-25 16:00:00,85,18,0.7516116908910699,EUR,india,0
592,2016-01-25 16:00:00,97,20,0.07097794325710982,EUR,india,0
593,2016-01-25 17:00:00,3,3,0.6806730201156311,EUR,india,0
593,2016-01-25 17:00:00,16,13,0.8937324193006536,EUR,india,0
593,2016-01-25 17:00:00,21,8,0.15571894741688752,EUR,india,0
593,2016-01-25 17:00:00,48,26,0.3831413006799793,EUR,india,0
593,2016-01-25 17:00:00,60,11,0.3814118664540339,EUR,india,0
593,2016-01-25 17:00:00,61,22,0.5963582362112683,EUR,india,0
593,2016-01-25 17:00:00,88,26,0.3051878723622623,EUR,india,0
593,2016-01-25 17:00:00,90,15,0.24140156188940853,EUR,india,0
594,2016-01-25 18:00:00,14,0,0.36897497001047275,EUR,india,0
594,2016-01-25 18:00:00,26,13,0.21033446147481016,EUR,india,0
594,2016-01-25 18:00:00,30,1,0.8544122795798237,EUR,india,0
594,2016-01-25 18:00:00,52,19,0.21882087984205145,EUR,india,0
594,2016-01-25 18:00:00,59,21,0.8649660363922342,EUR,india,0
594,2016-01-25 18:00:00,63,11,0.512875193818781,EUR,india,0
594,2016-01-25 18:00:00,85,16,0.7339692076400258,EUR,india,0
594,2016-01-25 18:00:00,99,11,0.11124707051169125,EUR,india,0
595,2016-01-25 19:00:00,3,2,0.2630237482351573,EUR,india,0
595,2016-01-25 19:00:00,10,9,0.6654757906208708,EUR,india,0
595,2016-01-25 19:00:00,27,8,0.7810190479388772,EUR,india,0
595,2016-01-25 19:00:00,32,23,0.7349911799234874,EUR,india,0
595,2016-01-25 19:00:00,36,24,0.790003409824848,EUR,india,0
595,2016-01-25 19:00:00,38,23,0.3060435698889915,EUR,india,0
595,2016-01-25 19:00:00,62,27,0.6874982748254019,EUR,india,0
595,2016-01-25 19:00:00,77,21,0.19292831939281507,EUR,india,0
596,2016-01-25 20:00:00,11,4,0.4907825591122271,EUR,india,0
596,2016-01-25 20:00:00,30,24,0.808688168731956,EUR,india,0
596,2016-01-25 20:00:00,31,8,0.528676325075801,EUR,india,0
596,2016-01-25 20:00:00,46,1,0.2309670019533775,EUR,india,0
596,2016-01-25 20:00:00,52,5,0.7125277857505945,EUR,india,0
596,2016-01-25 20:00:00,67,5,0.48086756635829286,EUR,india,0
596,2016-01-25 20:00:00,68,7,0.37674763125022925,EUR,india,0
596,2016-01-25 20:00:00,85,14,0.49506640265199353,EUR,india,0
597,2016-01-25 21:00:00,0,5,0.7530049396379402,EUR,india,0
597,2016-01-25 21:00:00,1,20,0.7545986542535065,EUR,india,0
597,2016-01-25 21:00:00,16,5,0.9834113355845121,EUR,india,0
597,2016-01-25 21:00:00,32,10,0.26645394411157275,EUR,india,0
597,2016-01-25 21:00:00,47,24,0.011380733928485043,EUR,india,0
597,2016-01-25 21:00:00,64,19,0.4917134052441242,EUR,india,0
597,2016-01-25 21:00:00,76,19,0.8687984861026199,EUR,india,0
597,2016-01-25 21:00:00,90,9,0.9696218642568328,EUR,india,0
598,2016-01-25 22:00:00,3,23,0.9469736160144153,EUR,india,0
598,2016-01-25 22:00:00,21,26,0.6754859453683428,EUR,india,0
598,2016-01-25 22:00:00,42,1,0.8099580967303157,EUR,india,0
598,2016-01-25 22:00:00,43,12,0.7083024082653189,EUR,india,0
598,2016-01-25 22:00:00,79,15,0.3043651261316356,EUR,india,0
598,2016-01-25 22:00:00,94,7,0.37035459249020297,EUR,india,0
598,2016-01-25 22:00:00,98,18,0.8542065869196794,EUR,india,0
599,2016-01-25 23:00:00,5,14,0.4295843591097763,EUR,india,0
599,2016-01-25 23:00:00,9,3,0.556629319200505,EUR,india,0
599,2016-01-25 23:00:00,42,12,0.7865389386710593,EUR,india,0
599,2016-01-25 23:00:00,49,23,0.05800699523514752,EUR,india,0
599,2016-01-25 23:00:00,52,14,0.6569672368822296,EUR,india,0
599,2016-01-25 23:00:00,57,5,0.6305050332531046,EUR,india,0
599,2016-01-25 23:00:00,80,11,0.6452083585732215,EUR,india,0
599,2016-01-25 23:00:00,95,14,0.6882190267470919,EUR,india,0
600,2016-01-26 00:00:00,13,27,0.11355440476115075,EUR,india,0
600,2016-01-26 00:00:00,31,15,0.27414953422634336,EUR,india,0
600,2016-01-26 00:00:00,33,3,0.5212527166035751,EUR,india,0
600,2016-01-26 00:00:00,36,13,0.523586113001796,EUR,india,0
600,2016-01-26 00:00:00,42,23,0.8471960298278729,EUR,india,0
600,2016-01-26 00:00:00,45,1,0.48184420802933425,EUR,india,0
600,2016-01-26 00:00:00,47,24,0.07057131530348715,EUR,india,0
600,2016-01-26 00:00:00,85,3,0.9564561303380228,EUR,india,0
601,2016-01-26 01:00:00,26,11,0.3850961111809489,EUR,india,0
601,2016-01-26 01:00:00,40,10,0.6152682236944638,EUR,india,0
601,2016-01-26 01:00:00,41,9,0.047554715599482655,EUR,india,0
601,2016-01-26 01:00:00,42,24,0.5852796369510853,EUR,india,0
601,2016-01-26 01:00:00,54,18,0.35784609341185136,EUR,india,0
601,2016-01-26 01:00:00,71,9,0.22498270486060656,EUR,india,0
601,2016-01-26 01:00:00,85,10,0.8784741157216525,EUR,india,0
601,2016-01-26 01:00:00,99,3,0.1828236762674037,EUR,india,0
602,2016-01-26 02:00:00,4,5,0.04147554484791571,EUR,india,0
602,2016-01-26 02:00:00,14,15,0.6784524524065684,EUR,india,0
602,2016-01-26 02:00:00,49,12,0.7676980348428171,EUR,india,0
602,2016-01-26 02:00:00,58,17,0.8084071549189803,EUR,india,0
602,2016-01-26 02:00:00,71,4,0.7277597163369116,EUR,india,0
602,2016-01-26 02:00:00,78,22,0.7444837956642681,EUR,india,0
602,2016-01-26 02:00:00,93,20,0.9091904662040793,EUR,india,0
602,2016-01-26 02:00:00,96,27,0.6347428404004907,EUR,india,0
603,2016-01-26 03:00:00,19,24,0.39667815014203134,EUR,india,0
603,2016-01-26 03:00:00,21,21,0.37149257688541115,EUR,india,0
603,2016-01-26 03:00:00,53,27,0.8978054628987097,EUR,india,0
603,2016-01-26 03:00:00,77,20,0.7194350965996618,EUR,india,0
603,2016-01-26 03:00:00,79,3,0.6338183535160264,EUR,india,0
603,2016-01-26 03:00:00,80,19,0.1793225914426253,EUR,india,0
603,2016-01-26 03:00:00,89,8,0.9184121462627272,EUR,india,0
603,2016-01-26 03:00:00,99,3,0.7567383518293825,EUR,india,0
604,2016-01-26 04:00:00,1,2,0.5697623918844411,EUR,india,0
604,2016-01-26 04:00:00,12,24,0.5564424238384374,EUR,india,0
604,2016-01-26 04:00:00,26,14,0.7268677020439923,EUR,india,0
604,2016-01-26 04:00:00,45,18,0.03381909728748056,EUR,india,0
604,2016-01-26 04:00:00,61,22,0.8941695177586609,EUR,india,0
604,2016-01-26 04:00:00,64,7,0.22683851930483945,EUR,india,0
604,2016-01-26 04:00:00,74,3,0.6669155485620265,EUR,india,0
604,2016-01-26 04:00:00,96,17,0.23873047086904087,EUR,india,0
605,2016-01-26 05:00:00,39,22,0.2750999983935396,EUR,india,0
605,2016-01-26 05:00:00,41,12,0.394548877296902,EUR,india,0
605,2016-01-26 05:00:00,72,8,0.8381340411780636,EUR,india,0
605,2016-01-26 05:00:00,73,22,0.07904809654711886,EUR,india,0
